ogd_id,ref_date,ctnuml4a,ct,geometry
1582453,2018-06-30,1210,633,0103000020377A0000010000000F000000022B8716AD5421414260E5508F9A2041F6285C4FCF5421411D5A64BB759A20413F355E7A005521410E2DB21D529A2041A8C64BF739552141B81E85AB219A20412DB29D2F7655214193180496E8992041B4C8763EB9552141CFF75363A49920415839B4082C56214117D9CE7731992041F853E3A56A562141CDCCCC4CF7982041FA7E6A7C675621412B871619D2982041B6F3FDD4B85521416F1283C080992041D122DBF93855214185EB51F8FE992041CFF753A3FC5421418716D94E359A20416891EDBC9954214185EB5138849A2041295C8FC29A54214191ED7CBF859A2041022B8716AD5421414260E5508F9A2041
1582454,2018-06-30,1020,116,0103000020377A000001000000210000008716D9CEE0532141C520B0328B982041C3F528DC23542141B07268114098204121B0722897542141448B6C67B5972041666666A60C552141FCA9F19237972041986E128361552141CFF75363DE962041B6F3FD14D455214152B81E45769620415EBA498CFE552141C1CAA1454F9620410E2DB25D9856214123DBF93EAA9520411283C00ACA562141B81E85AB6C952041B81E852B10572141F2D24DE20A952041C520B0326C5721410000000095942041713D0A1778572141105839B48394204108AC1C5A7E5721416891ED7C799420412DB29DEF765721418FC2F528729420410000000067572141C74B37496C942041E5D0225B47572141759318048E942041560E2D32DE562141FCA9F1920B95204139B4C836D2562141B81E856B1E952041DD240681B9562141AE47E1FA4395204154E3A59BA8562141B07268915D952041E5D0229B93562141A01A2F1D77952041FCA9F192415621414260E5D0D1952041FA7E6AFCF555214106819503219620419CC420B0B7552141C520B0325B9620414C3789C1A85521418B6CE7FB4E96204123DBF93E3755214146B6F3FDBD96204148E17A54DA542141D7A370FD2697204189416065895421411D5A643B8397204185EB517845542141AAF1D28DDB9720410E2DB21D0A542141C520B0F22C9820412B8716D9D7532141C520B0F273982041EE7C3FB5CD532141713D0A977D9820418716D9CEE0532141C520B0328B982041
1582455,2018-06-30,1020,116,0103000020377A00000100000014000000643BDF4F4A5A2141C520B0725C9720411904568E3D5A21411D5A64FBC7972041DD2406C13C5A21418FC2F5A8E8972041250681D5565A21416F128380E4972041986E12C35F5A21416891EDFCCD972041E7FBA931695A2141D122DBB9BD9720413BDF4F0D775A2141F2D24D22A59720413D0AD763835A214154E3A59B91972041D34D62908D5A214189416065809720411B2FDD64995A21413333333369972041508D972EAB5A214139B4C8B644972041CDCCCCCCB95A21411F85EBD1239720412B871619C55A2141F4FDD4380E9720414260E510CF5A21415EBA494CF79620413BDF4FCDBB5A2141BC7493D8E2962041CBA145B6AF5A21415C8FC235D496204175931804795A214104560EADEB962041355EBA09625A2141FA7E6A7C199720416F1283C0525A21415C8FC2F53B972041643BDF4F4A5A2141C520B0725C972041
1582456,2018-06-30,1210,633,0103000020377A0000010000000B0000005C8FC2752F5B2141E17A142E7A9720414C3789C12F5B2141E17A146E6F9720419CC420B0355B2141C1CAA145FC96204123DBF9BE375B214148E17A94B8962041A69BC4E0375B2141B4C876BE999620416ABC74131B5B21419A999919A696204183C0CAA11B5B214177BE9F1ABF962041C976BE5F155B2141DBF97E2A359720413D0AD763115B2141666666E6729720417B14AE87115B2141EC51B89E7A9720415C8FC2752F5B2141E17A142E7A972041
1582457,2018-06-30,1210,633,0103000020377A0000010000000D0000008D976E52915B21418195430BB89520411283C00AD25B2141FCA9F1D2339620410E2DB29D045C21413BDF4F0D1D96204104560E2DF45B2141B6F3FDD4FA9520418D976E92705B21411D5A64FB0895204123DBF93E5D5B2141B6F3FD94E89420415EBA498C0E5B214183C0CA2163942041BE9F1A6F865A2141F6285C4F609420419CC42070BF5A21415EBA49CCAD9420417B14AE47F05A21419EEFA746E89420410E2DB21D235B214196438B6C21952041AE47E17A505B2141CFF75363559520418D976E52915B21418195430BB8952041
1584258,2018-06-30,1090,202,0103000020377A00000100000005000000DD240641BB2A21419A9999D9FFAF204152B81E05AC292141F2D24D2252B02041333333F3D729214104560EADCBB02041F6285C4FE82A2141CBA145B678B02041DD240641BB2A21419A9999D9FFAF2041
1584259,2018-06-30,1110,519,0103000020377A00000100000007000000AC1C5AA4C72D21415EBA490C13AF2041F4FDD438BC2D21416891ED7C16AF20413F355E7A672B214108AC1C9ACBAF2041DD240641BB2A21419A9999D9FFAF2041E92631C8D12A2141E92631483CB02041F2D24DA2D62D2141B072685150AF2041AC1C5AA4C72D21415EBA490C13AF2041
1584260,2018-06-30,1210,635,0103000020377A0000010000000B000000448B6C277A26214148E17A5475AA204196438B6C87262141E3A59B4472AA2041EE7C3FB5B4262141022B87D66BAA204115AE4761CB262141EC51B89E68AA2041E5D0225B1127214154E3A59B62AA204110583974152721414C37894162AA20410E2DB25D17252141DBF97EEAC3A320411B2FDDA4162521418FC2F5A8C1A320417F6ABCB4C62421412DB29DAFCBA320415A643BDF79242141FCA9F152D5A32041448B6C277A26214148E17A5475AA2041
1584261,2018-06-30,1020,110,0103000020377A0000010000000A000000B6F3FD9465202141E5D022DB56AE20412FDD24863A20214191ED7C3F59AE2041E17A142E61212141A8C64B7719B32041894160A5952121411D5A643B0CB320412FDD2406012221417D3F35DEF8B220411F85EB910E2221411904568EF5B220414E6210180E222141C1CAA1C5F3B22041D122DB39EB2021414260E59062AE2041D578E966E62021418D976E1262AE2041B6F3FD9465202141E5D022DB56AE2041
1584262,2018-06-30,1110,519,0103000020377A0000010000000500000079E926F1C32821415839B408DDAB2041713D0A177A292141CFF753A35CAF20413BDF4F8DB4292141FA7E6A3C4CAF2041E17A146E06292141A8C64BF7F0AB204179E926F1C32821415839B408DDAB2041
1584263,2018-06-30,1110,525,0103000020377A00000100000007000000F2D24DA2D62D2141B072685150AF2041E92631C8D12A2141E92631483CB02041F6285C4FE82A2141CBA145B678B02041F4FDD438CF2D21418FC2F56896AF2041C3F528DCE72D21419EEFA7C68EAF2041A245B673DB2D2141BA490C0264AF2041F2D24DA2D62D2141B072685150AF2041
1584264,2018-06-30,1020,145,0103000020377A0000010000000F00000048E17A14172B2141F2D24D6210AB20412DB29DEF0C2B214196438BEC28AB204139B4C8F6DC2A21417F6ABCF49CAB204123DBF97E9C2A2141F2D24DE22BAC20412B8716590B2B2141DBF97E6A1DAC2041022B87161E2B21415EBA494C1BAC2041C1CAA105242B2141A69BC4A01AAC204137894120242B2141A01A2F5D18AC2041A8C64BF7272B2141C3F5285CE0AB2041643BDF0F3C2B214115AE4761E4AB204110583934532B2141A8C64B777CAB204193180416292B214185EB51F871AB2041FA7E6ABC362B21412506819538AB20413108AC5C3D2B21419EEFA7861CAB204148E17A14172B2141F2D24D6210AB2041
1584265,2018-06-30,1020,116,0103000020377A00000100000009000000621058F94A2521413D0AD763009E20411F85EB51E4242141E3A59B84109E2041AE47E17ACC252141D7A370FD20A02041AC1C5A6485252141B29DEFA737A02041E5D022DB2D2621419A99995918A22041B4C876FE2F2621418FC2F5681DA220414E62109898262141666666E6FAA120414E6210D8012721410AD7A330D8A12041621058F94A2521413D0AD763009E2041
1584266,2018-06-30,1020,138,0103000020377A0000010000000C0000001F85EB51E4242141E3A59B84109E2041E7FBA9B1D92421419CC42030129E2041D34D6290C32421414A0C02AB159E2041448B6CA7AE24214104560EAD1A9E2041AE47E1BAB1242141B4C876FE289E20413BDF4F8DD9252141508D97EE39A220411904564E2C262141A69BC4A01EA22041B4C876FE2F2621418FC2F5681DA22041E5D022DB2D2621419A99995918A22041AC1C5A6485252141B29DEFA737A02041AE47E17ACC252141D7A370FD20A020411F85EB51E4242141E3A59B84109E2041
1584267,2018-06-30,1020,138,0103000020377A000001000000060000005A643BDF792421418D976E52D5A320417D3F355E02242141F6285C4FE4A32041A245B633F52521410681950394AA2041643BDFCF642621414C3789417AAA2041448B6C277A26214148E17A5475AA20415A643BDF792421418D976E52D5A32041
1585170,2018-06-30,1020,138,0103000020377A000001000000150000003F355EFA8D25214179E926B1B2A320416891EDBC812521413F355E3AB4A320411D5A64BB1B252141C1CAA105C1A320411B2FDDA4162521418FC2F5A8C1A320410E2DB25D17252141DBF97EEAC3A3204110583974152721414C37894162AA2041D9CEF7531E272141B4C8767E61AA2041CBA145F64A272141E926310862AA20410C022BC75D272141BA490C4262AA2041F4FDD4388B272141F4FDD4F853AA20410C022BC7832721418716D94E1DAA2041105839F479272141F0A7C64BEBA92041DBF97E2A332721419A999959EDA820418716D9CEB8262141AE47E1BA5AA72041E17A142E5D2621413F355E3A2DA620417368916D55262141022B871615A62041E5D0221B15262141C1CAA1C54CA52041643BDF4FD825214191ED7CBF85A420411904564EB2252141BC74931808A42041CFF753239D25214191ED7CBFBCA320413F355EFA8D25214179E926B1B2A32041
1585171,2018-06-30,1020,142,0103000020377A0000010000000B0000001F85EB910E2221411904568EF5B22041986E128366222141AAF1D20DE0B22041FCA9F192AE2221418B6CE77BCEB2204108AC1C5A9D212141DD24060172AE2041250681D59D212141643BDF0F72AE2041EE7C3FB59D212141F0A7C68B71AE204179E92631522121417F6ABC746BAE2041D578E966E62021418D976E1262AE2041D122DB39EB2021414260E59062AE20414E6210180E222141C1CAA1C5F3B220411F85EB910E2221411904568EF5B22041
1585172,2018-06-30,1210,635,0103000020377A00000100000008000000448B6CA7AE24214104560EAD1A9E2041894160653124214104560EAD389E2041621058F928242141E3A59B04479E2041FCA9F1D250252141B29DEF675CA220417368912D5D25214185EB51F862A220413BDF4F8DD9252141508D97EE39A22041AE47E1BAB1242141B4C876FE289E2041448B6CA7AE24214104560EAD1A9E2041
1585173,2018-06-30,1020,116,0103000020377A0000010000000B000000A01A2FDD5B252141B07268918AA22041CDCCCC4CCA252141BE9F1A6F13A42041333333B3DA252141F2D24DE24AA4204175931804EA2521414C37890155A42041448B6C67022821415839B44817A42041295C8FC206272141EE7C3F35E3A120414C3789C193262141F853E32509A22041FED4782987262141A01A2F5D0DA22041E17A146E602521418195438B6EA220411283C04A5825214154E3A5DB7DA22041A01A2FDD5B252141B07268918AA22041
1585174,2018-06-30,1090,202,0103000020377A000001000000060000003BDF4F8DB4292141FA7E6A3C4CAF2041713D0A177A292141CFF753A35CAF204152B81E05AC292141F2D24D2252B02041F6285C0FE62921417593188440B02041DF4F8D17C529214177BE9FDA9DAF20413BDF4F8DB4292141FA7E6A3C4CAF2041
1585176,2018-06-30,1210,635,0103000020377A000001000000080000006F1283007D212141EE7C3FB53BAB2041AAF1D24D5F212141BA490CC23EAB2041000000001F21214117D9CE373AAB2041A69BC4E01D2121418B6CE7BB39AB20415C8FC2B5502221415C8FC23563AE2041CFF75323102321414E6210584CAE2041A4703DCAE22121411283C04A31AB20416F1283007D212141EE7C3FB53BAB2041
1585177,2018-06-30,1210,634,0103000020377A0000010000001C00000077BE9F9A541E21410C022B47C9AB2041C74B3749601E214106819543BEAB204123DBF9FE801E21418D976E92ABAB2041E5D0225B931E21418716D98EA1AB20417F6ABCB4A01E214139B4C83699AB204179E92671B21E214123DBF93E8AAB2041DBF97E6ABF1E2141022B87D67AAB20413BDF4FCDE61E2141C976BE1F57AB20412DB29D2F0C1F2141000000C039AB2041F4FDD4F82B1F21415A643B1F17AB2041273108EC421F2141713D0A97FEAA20411904568E5C1F21412731086CE7AA2041819543CB6E1F2141295C8FC2CFAA204160E5D0E27A1F2141D7A370BDB8AA2041FA7E6A7C191F21413F355EFAC2AA2041D34D62D0191F21414A0C02ABE0AA204123DBF9FE051F21415A643BDFF3AA2041BA490C42051F21411D5A643B23AB20419EEFA7C6E21E214108AC1C9A2FAB2041C976BE9FD11E21412731086C39AB2041E3A59B84A31E21416ABC745363AB2041E3A59B04781E2141E17A146E85AB20417F6ABC34721E2141E17A146E8EAB20418FC2F5E8401E214123DBF93EB1AB2041E7FBA9F11D1E2141E9263148CBAB20412B8716191E1E2141F0A7C68BE1AB20411D5A64FB271E2141A8C64BF7F8AB204177BE9F9A541E21410C022B47C9AB2041
1620892,2018-06-30,1060,301,0103000020377A000001000000060000008B6CE7BBAC292141508D97EE22AC2041B4C876BE42292141D9CEF71303AC204117D9CEB7212A21410AD7A3702EB020416891ED7CC82A21418D976ED2FBAF2041C976BE1FEF292141CFF753A330AC20418B6CE7BBAC292141508D97EE22AC2041
1620893,2018-06-30,1170,771,0103000020377A00000100000006000000560E2D32C020214160E5D0E246B32041CFF753E3D920214121B072A83BB32041E17A142E6121214117D9CE7719B32041560E2D32402121416ABC745391B22041FCA9F1D29D20214191ED7CFFB8B22041560E2D32C020214160E5D0E246B32041
1620891,2018-06-30,1170,771,0103000020377A00000100000008000000A8C64BB7D227214179E926718BA82041E7FBA931AC272141A8C64B3796A8204191ED7C7FE62721411F85EB5154A92041B6F3FDD46C272141DBF97EEA68A920418716D90E6F272141022B875670A92041E5D0225B7E2721414A0C02EB79A9204191ED7CBF13282141D7A370BD61A92041A8C64BB7D227214179E926718BA82041
1620894,2018-06-30,1020,138,0103000020377A0000010000000C000000EE7C3FB5B8272141A8C64BB792A82041A8C64BB7D227214179E926718BA82041105839F488262141A4703DCA4CA42041676666E6EC252141B4C876BE5EA42041C976BE5FE42521413E0AD7A36BA42041B07268D126262141AAF1D28D46A52041E5D0221B70262141736891AD26A62041333333F34527214193180456E7A82041B6F3FDD46C272141DBF97EEA68A9204191ED7C7FE62721411F85EB5154A92041E7FBA931AC272141A8C64B3796A82041EE7C3FB5B8272141A8C64BB792A82041
1620895,2018-06-30,1010,111,0103000020377A000001000000060000006ABC7493961F2141FED4786962AE2041EC51B8DE901F2141AE47E1BA62AE2041FCA9F1D29D20214191ED7CFFB8B22041560E2D32402121416ABC745391B220412FDD24863A2021410000004059AE20416ABC7493961F2141FED4786962AE2041
1639740,2018-06-30,1010,111,0103000020377A0000010000000C000000894160A5FE292141F2D24D22D39B204154E3A51BEB29214177BE9F5A099C2041E9263108072A21411B2FDD64649C20419A9999D9362A2141CFF753A3809C2041A8C64B775A2A214196438B6C999C2041000000C0822A21418716D9CEB79C20418195434BA92A2141FCA9F1D2D89C20417F6ABCB4CD2A21417D3F351EFC9C20411F85EB91E82A2141713D0AD71A9D2041448B6C27D32A21416ABC74D3F69C20410C022B07252A2141F4FDD438089C2041894160A5FE292141F2D24D22D39B2041
1640838,2018-06-30,1010,111,0103000020377A0000010000001E0000000AD7A3B0D02D21417B14AE87ADA02041250681959B2D21415EBA494C86A020412DB29D2F762D2141D9CEF75369A02041105839F4512D2141C976BE9F4AA02041713D0A572F2D2141AE47E1FA29A020418FC2F528FD2C2141F4FDD4B8F89F20418FC2F528E22C2141DBF97EEADA9F204185EB5138C92C2141B81E85ABBD9F20413108AC1CB02C2141759318849E9F2041CDCCCC0C7E2C21416DE7FB695F9F2041AE47E17A4E2C21410C022B071F9F204139B4C836102C2141D7A370BDCB9E20414C378941D12B214123DBF9BE789E2041BE9F1A2F752B214137894160FB9D2041AC1C5A24562B2141105839B4D19D20413E0AD7A3372B2141C74B3709A89D20417F6ABCF4EE2A214104560EAD499D204133333373D52A21415EBA498C2B9D2041CFF75323BA2A2141C3F5281C0F9D2041C1CAA105972A2141B29DEFE7EC9C204175931884722A2141CDCCCC0CCC9C2041AE47E1FA4A2A21413F355EFAAE9C2041B6F3FD54232A21413BDF4F4D959C2041BC749358082A2141A69BC420899C20413BDF4F4DDF292141FED47869A39C2041448B6C671C2D21416F128340F8A0204139B4C8F6A22D21413E0AD723E1A02041AE47E13AD32D2141894160E5CAA020418716D98EDD2D21419CC42070BDA020410AD7A3B0D02D21417B14AE87ADA02041
1658162,2018-06-30,1010,111,0103000020377A00000100000020000000E3A59B04C1322141F853E3E5CC8B20419EEFA7C6C332214196438B2CCF8B20411D5A64BB96332141295C8FC23F8C20414A0C02AB1A342141295C8F42838C204146B6F3BD6A342141A69BC420AC8C2041676666E6A034214117D9CEB7C38C2041F4FDD4B83F352141E3A59B84018D20415EBA490C10362141508D97EE4F8D2041DBF97E6A6C36214152B81E85688D2041C976BE9FFA36214146B6F3BD8A8D204108AC1C1A9C372141CBA145F6AE8D2041A69BC4A09B37214121B072A8748D2041FED478E985362141C3F5285C358D2041CFF753E3453621415EBA490C278D20417D3F355E07362141022B8716138D2041295C8FC2B33521418D976E52F28C20411D5A64FBA73421415A643B9F898C20410AD7A33044342141B81E852B578C20414A0C022B80332141FA7E6ABCF48B2041C976BE5F18332141448B6C67C18B204125068155143321416F128300BE8B2041EE7C3FF58B332141E5D0221B238B2041CBA145B6B93321416ABC7493E58A20411D5A647B0C3421419CC420706D8A2041F2D24DE24434214175931804218A20416ABC745316342141BC7493D8388A2041C520B032E333214179E926714C8A20411B2FDDE4A43321412DB29D2F9F8A204177BE9F9A30332141A4703D0A348B20410C022BC7FA322141DBF97E2A748B20418B6CE7BBA9322141643BDF0FD18B2041E3A59B04C1322141F853E3E5CC8B2041
1658158,2018-06-30,1020,116,0103000020377A0000010000000A0000002731086C302C214177BE9F5A228C2041B81E85EB612C214146B6F3FD1B8C20419A999919AC2C2141C3F5289C1A8C204179E92631AF2C21410E2DB29D028C20418716D9CEEA2C2141B6F3FD54098C20414260E590F62C21411B2FDD24B3892041D578E9E6AE2C21411283C0CAB58920417B14AEC7832C21411283C04AB88920417368916D3C2C21414A0C022BC08920412731086C302C214177BE9F5A228C2041
1658161,2018-06-30,1060,301,0103000020377A0000010000001A00000075931844592E2141AAF1D20D158C204177BE9F9A6B2E214121B072A81A8C2041190456CE832E21411B2FDD64248C2041FED478A9C82E2141C3F5281CF18B20411904568E732F2141A69BC420768B204196438B6CAA2F21417B14AE07528B204193180416EA2F2141759318C4268B2041508D97AE45302141EC51B81EEE8A204183C0CA21D2312141819543CB0F8A204110583974333221410E2DB2DDDD892041022B87968E322141508D976EB3892041986E1203C63221413108ACDC28892041F2D24D228A322141643BDF8F42892041AAF1D28DEE3121414C3789C18A892041621058F95231214193180496DF8920415EBA490C8C30214146B6F3FD4D8A2041295C8F021A3021415EBA490C8B8A2041E7FBA9B1D52F2141F853E365B58A2041C520B0F2502F214148E17A94148B20410AD7A3B0892E2141FED47869A68B2041643BDF0F582E2141621058F9CB8B204189416065202E21413108AC9CF48B204125068195292E21418D976E52338C20416F128340312E21413E0AD7232E8C204177BE9F5A482E214196438BEC198C204175931844592E2141AAF1D20D158C2041
1658969,2018-06-30,1020,116,0103000020377A00000100000029000000A69BC460E21A2141F2D24D22D3B620412B8716999E1A21411F85EB11E7B62041022B8756201A2141105839F40AB7204185EB51F8C31921411283C08A23B720419EEFA78668192141D578E9663AB720419CC42030F11821418FC2F56857B72041CBA145F690182141F0A7C64B6FB72041E92631482E182141931804967CB72041C976BEDFDD17214191ED7C3F7EB720416891EDFC881721411D5A64FB7CB7204133333373A6172141A245B63398B7204183C0CAA1ED172141DBF97E2AD8B72041B29DEFA79F182141FA7E6A3CC6B72041986E1203F918214121B07268B3B72041CDCCCC8C841921418195438B90B720412DB29D6F0A1A2141F0A7C6CB6BB720416891ED7CD71A2141621058B92EB72041DD2406C1EC1A214148E17A1428B72041CFF75323441B2141BA490C820AB720413E0AD7A3BB1B21417B14AEC7E1B62041621058B9301C2141F4FDD438BAB62041F853E365901C214183C0CAE196B62041AAF1D28D071D2141931804D669B62041EC51B85E671D21411F85EBD142B62041FA7E6A7CAA1D2141B29DEFE727B62041DD2406C12D1E21413108AC5CF2B52041BE9F1A6F891E21410AD7A330D0B52041E17A14AE0B1F2141333333B399B52041F4FDD4787F1F2141560E2DF26AB520411F85EB915D1F21414C3789C118B52041FA7E6AFCFC1E214108AC1C1A40B5204154E3A5DB981E2141A4703DCA69B52041643BDF8F0C1E2141BC749318ABB52041B81E85ABC11D21416891EDFCCAB52041621058B9491D2141DD240681F9B520416891EDFCF71C21416666666619B620416DE7FBE9401C21412DB29D2F5CB620412FDD24C6041C2141C74B37C970B62041643BDF4F5E1B214152B81E45A9B6204177BE9F1A1D1B2141C74B3709C0B62041A69BC460E21A2141F2D24D22D3B62041
1664756,2018-06-30,1020,138,0103000020377A0000010000001B00000000000040161F2141000000404BB82041B07268913B1F214193180416ADB82041560E2DF2BB1F2141D122DB7978B820413D0AD763CD1F2141AC1C5A6471B82041894160E5FD1F214139B4C8F65FB820411D5A643B232021410E2DB2DD54B82041068195C34D2021418FC2F5E849B8204100000080882021412DB29D2F43B82041D9CEF793B2202141F0A7C6CB3FB820418B6CE7FBE7202141FED478A934B820411D5A643B142121410AD7A3B023B82041250681554D2121415A643B5F0EB82041AAF1D2CD9B212141643BDF0FF2B7204114AE47A1E81F214152B81E85A6B32041C976BEDF701F214100000080CAB32041E3A59B44111F2141190456CEEEB32041000000C03A1F21412DB29D2F7FB42041C976BE9F4A1F214100000080A9B42041C976BE1F671F2141C976BE1FF1B42041C976BEDF7F1F2141C976BE5F2AB5204100000040901F21410000000054B52041BE9F1AEF981F2141D7A370FDABB5204117D9CEB7BB1F2141D34D6290D0B62041DF4F8DD7C21F21415A643B5F61B72041378941E07E1F2141F2D24D62B3B7204106819583061F2141F2D24DE224B8204100000040161F2141000000404BB82041
1668775,2018-06-30,1020,138,0103000020377A0000010000000D00000023DBF97ED42821418D976E52458A20413F355E7A80282141986E1243538A2041C1CAA1C5892821416F1283806E8A2041CBA14576B6282141D7A3707DF08A2041DF4F8D17CE282141BE9F1AAF348B20413BDF4F0DD8282141FED478A9558B204123DBF97E0A292141643BDFCF138C20413E0AD72310292141D122DB39148C2041000000C049292141508D97EE168C2041B81E85AB4B2921415A643B5FB58B204152B81EC526292141B6F3FDD42F8B20414260E5D017292141F2D24DA2038B204123DBF97ED42821418D976E52458A2041
1668776,2018-06-30,1010,111,0103000020377A000001000000060000004260E550EB2B2141DF4F8D17CC89204148E17AD4B52B214133333333D68920415C8FC2F5A92B2141190456CE318C204125068155B12B2141DF4F8D97318C204139B4C8B6DA2B21410AD7A3702D8C20414260E550EB2B2141DF4F8D17CC892041
1668782,2018-06-30,1010,155,0103000020377A000001000000080000007368916D3C2C21414A0C022BC0892041560E2D32112C2141BE9F1AEFC48920414260E550EB2B2141DF4F8D17CC89204139B4C8B6DA2B21410AD7A3702D8C204160E5D0E2DB2B21418D976E522D8C2041A01A2F9D072C2141A01A2F9D278C20412731086C302C214177BE9F5A228C20417368916D3C2C21414A0C022BC0892041
1668783,2018-06-30,1050,506,0103000020377A000001000000070000002DB29D6F53292141FCA9F1D22A8A2041EC51B81E2B292141C520B0F2368A204123DBF97ED42821418D976E52458A20414260E5D017292141F2D24DA2038B204152B81EC526292141B6F3FDD42F8B2041B81E85AB4B2921415A643B5FB58B20412DB29D6F53292141FCA9F1D22A8A2041
2020976,2018-06-30,1240,351,0103000020377A00000100000008000000B4C8767E7D43214115AE47612FB220419A99999994432141D7A370BD26B22041BE9F1A2FAC432141E7FBA97117B22041D9CEF713BA4321418B6CE7BBFBB12041FA7E6AFCA9432141D578E96610B220415839B44895432141713D0A1720B220415A643BDF7C432141BE9F1A2F2DB22041B4C8767E7D43214115AE47612FB22041
2020977,2018-06-30,1240,353,0103000020377A0000010000000E000000676666E65D4221415A643B9F59AC2041B6F3FDD465422141A245B6B356AC2041AC1C5A247A42214104560E6D62AC2041250681158C422141E926310875AC20414C3789419C422141068195C393AC20411D5A64FBAB422141508D972EAEAC20413D0AD763C342214179E92671C4AC20419A999999B642214108AC1C5AAEAC20414C3789019F422141C520B0F280AC20411D5A64FB8F422141666666266BAC2041AE47E17A7B4221414E62105859AC2041713D0A9762422141FED478694EAC2041C520B03255422141E3A59B0464AC2041676666E65D4221415A643B9F59AC2041
2020978,2018-06-30,1240,351,0103000020377A0000010000000C000000A01A2FDDEA42214160E5D0624BB3204177BE9F5AF1422141000000404FB32041A8C64B7748432141295C8F4240B3204193180456A343214185EB51B831B32041AC1C5A24D54321418716D90E2AB3204121B07268E843214191ED7CBF26B3204121B072A879442141EE7C3F350BB3204191ED7C3F78442141AE47E1FA05B320412731086C2844214177BE9F5A16B32041EE7C3FF570432141DBF97E6A31B320415C8FC2B5304321415EBA49CC3DB32041A01A2FDDEA42214160E5D0624BB32041
2020979,2018-06-30,1240,353,0103000020377A0000010000000B00000023DBF9BE184121414A0C022B62B32041D9CEF7531C412141CDCCCCCC62B320413108AC1C6D41214104560E2D3DB32041CBA145F6E341214117D9CE7710B3204117D9CE37304221414E621058F6B220414A0C022B3842214179E926F1F6B220416F1283C03942214104560EADEFB2204117D9CE37E24121413F355E7A0BB32041894160256C412141AC1C5AA435B32041BA490C8217412141DD2406015FB3204123DBF9BE184121414A0C022B62B32041
2020981,2018-06-30,1040,109,0103000020377A0000010000000C000000560E2DB2544321410E2DB21D40AC204146B6F33D1C432141CDCCCC0C07AD20412B871659C1432141CDCCCC0C77AD20413F355EBACA432141508D97AE6BAD2041448B6CA7DF432141FED478294FAD20418716D9CE33442141E3A59B4417AD2041B4C8763E58442141560E2DB2EDAC2041355EBA496C44214179E92671DDAC204191ED7C3F8A442141448B6C67DDAC204125068115C044214139B4C876AEAC204114AE47A1764421415C8FC2F597AC2041560E2DB2544321410E2DB21D40AC2041
2020982,2018-06-30,1240,351,0103000020377A0000010000000A000000F853E3251F432141C1CAA14592B320418716D9CE874321417F6ABCB47BB320416DE7FBA9374421419EEFA70658B32041105839B47E4421419318041643B3204185EB51387D442141F2D24D2242B32041C74B370930442141A01A2F1D58B32041508D97EEDA4321415C8FC2F567B32041F6285C0F854321410E2DB29D7AB320415EBA494C1D432141190456CE8EB32041F853E3251F432141C1CAA14592B32041
2020983,2018-06-30,1210,635,0103000020377A00000100000016000000B6F3FDD465422141A245B6B356AC2041676666E65D4221415A643B9F59AC2041C520B03255422141E3A59B0464AC2041E3A59B4423422141E3A59B84B4AC20413E0AD7A3C34121410C022B0734AD2041F2D24D62CC422141560E2DB2FAAD2041EC51B85EF4422141DF4F8DD7E3AD2041643BDF8F2D4321411F85EBD1B8AD2041295C8FC257432141713D0AD7B2AD2041EE7C3FB5674321410E2DB2DDAAAD204146B6F3FD764321411D5A643BA0AD20419CC420F087432141BA490C4298AD204177BE9FDAA1432141C976BE9F8EAD204125068155BB432141022B87567EAD20412B871659C1432141CDCCCC0C77AD204146B6F33D1C432141CDCCCC0C07AD20413D0AD763C342214179E92671C4AC20411D5A64FBAB422141508D972EAEAC20417D3F355E9B422141C1CAA14592AC2041250681158C422141E926310875AC2041AC1C5A247A42214104560E6D62AC2041B6F3FDD465422141A245B6B356AC2041
2023717,2018-06-30,1240,351,0103000020377A0000010000001B0000000AD7A330593A2141A4703D8A24A82041A01A2FDD643A2141C1CAA10561A8204185EB5178743A2141355EBA0992A82041A4703DCA843A21418195434BC5A820418FC2F5E88C3A214123DBF97EF3A82041BA490C42933A214154E3A59B17A9204191ED7C3F9D3A21412FDD24C63BA92041D122DBB9A13A21416891EDFC4BA920413BDF4F8DA83A2141C520B03261A92041819543CBB43A21416891ED3C87A92041FED478A9BD3A21411283C0CAA2A92041CDCCCCCCCC3A214179E926B1C6A92041B6F3FD14D53A2141022B8756DAA92041B81E856BDD3A214191ED7CFFD5A9204104560EADD43A2141BA490C02C6A920415EBA494CC13A2141FCA9F192A2A92041E7FBA931B93A2141EE7C3F7587A92041DF4F8D97AD3A2141AC1C5AA460A92041A8C64B37A33A214196438BEC3DA92041FCA9F1D2A23A21411F85EBD13BA92041B4C876FE9B3A21417368912D17A92041C3F5281C983A21419318045602A9204185EB51788C3A2141C976BE9FCBA8204191ED7C7F6A3A214152B81E8560A820415839B4C85B3A214191ED7CBF21A82041D122DB79563A2141BC7493180BA820410AD7A330593A2141A4703D8A24A82041
2024482,2018-06-30,1210,634,0103000020377A0000010000000A000000FA7E6ABCD8392141FCA9F19283AA2041F0A7C68BAA392141E9263188AAAA20414E621098CD392141E7FBA931FBAA20410C022BC7E339214160E5D0E22CAB2041E5D022DBC8392141CFF753E338AB2041AAF1D28DFB392141CDCCCCCC9FAB2041A8C64BB7473A21417D3F351E7CAB20416F1283C0103A2141AE47E1BA0AAB204148E17A54F8392141643BDF8FCCAA2041FA7E6ABCD8392141FCA9F19283AA2041
